gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,1,0.5263756488015399,1,0,1,0,0,1,1,1,0,0.6163004843833552,0.3561242803332828,1,0,0,0,1,0,0,1,0,0,1
1,1,0,0,0.17250152288099185,1,1,0,0,0,0,0,1,1,0.6646739724981209,0.12612444043660156,0,1,0,1,0,0,0,1,0,0,1
1,1,0,0,0.09859154929577466,1,0,0,0,1,0,1,1,1,0.7546535907119647,0.08333410669553215,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0.22124810925296215,1,0,0,0,0,0,1,0,0,0.6332925619744101,0.16171738762418372,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0731020408621092,1,0,0,0,0,0,0,0,0,0.2637495456413748,0.031896905706319104,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.05149909413801571,1,0,0,0,1,0,1,1,1,0.7942940882431417,0.05123435665461002,0,1,0,1,0,0,1,0,0,0,1
0,1,1,0,0.13009125660681067,1,1,0,0,0,0,1,1,1,0.7620162013246944,0.11003309105638026,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.01631719294809478,1,1,0,0,0,0,1,1,1,0.7525937030581672,0.019865038619098507,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.21918740342221243,1,1,0,1,0,0,0,0,1,0.40005758379519896,0.11621801065776514,1,0,0,1,0,0,0,1,0,0,1
1,0,1,1,0.03460992348547845,1,0,0,0,0,0,0,0,0,0.5148453206080467,0.026910115812300066,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.23969981901359716,1,1,1,1,1,0,0,1,1,0.8410110035407404,0.21950751663749812,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.056338028169014086,1,0,0,0,0,0,0,0,1,0.5120587794296845,0.034610400326935825,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.06964132673963008,0,0,0,0,1,0,1,1,1,0.3232296008169813,0.03457755063752399,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0.029068477345512954,0,0,0,0,0,0,0,0,1,0.09200877960718669,0.008147877715132573,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.3672240842256772,1,1,0,0,0,0,1,0,1,0.6728072212320918,0.2679915885104061,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0.561846457544505,0.00645229275135273,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.5891367674910846,1,1,1,0,0,0,0,0,0,0.6160657647282993,0.3982175391621101,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.05055130311689641,1,0,0,0,0,0,0,0,1,0.26717685039393024,0.026302120120556778,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.006056129776352954,1,0,0,0,0,0,0,1,0,0.6176317819467505,0.012237129357014096,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0.056773142176527305,1,0,0,1,0,0,0,0,0,0.5606154585639005,0.04088387280190928,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.11266359727466024,1,0,0,0,0,0,0,1,1,0.6099491485155483,0.08129603393444501,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.1267605633802817,1,1,0,0,0,0,1,1,0,0.7733566786549765,0.10727181732373506,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.6079096148494886,1,1,0,0,1,1,0,1,1,0.8250690072630474,0.5223789588235638,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0.3171456456785614,1,1,0,0,0,0,0,0,0,0.5695314376515236,0.2022809051995011,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0.5084456466766792,0.005833001095200354,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,0.19503776856979152,1,0,0,0,1,0,1,1,1,0.824910539535395,0.17537073529256225,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.6651646511941639,1,1,1,0,1,0,1,1,1,0.9134592173869586,0.6186484347386384,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0.4680878621746531,1,1,0,0,0,0,1,1,1,0.7669314330516563,0.37672652627350395,0,1,0,1,0,0,1,0,0,0,1
0,0,1,1,0.13663428720748788,1,0,0,0,0,0,0,0,1,0.5220813988397736,0.0885053694213606,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.17554701035393244,1,1,0,0,0,0,0,1,1,0.6605393694016509,0.12363771245749189,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.5583439840684181,1,1,0,0,1,0,1,1,1,0.799914075258916,0.4764927021380151,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1,0.09970186023103747,1,1,0,0,0,0,0,0,0,0.5866221814195947,0.06790166379497106,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.2756218905472637,0.003132933302561736,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.04013057704973315,0,0,0,0,0,0,0,0,1,0.11118314881389628,0.010963514312603811,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.06817657291176926,0.0007271804266827614,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,0.08106760295185719,1,0,0,1,0,1,0,0,0,0.42721253409242943,0.05217734891554482,1,0,0,1,0,0,0,0,0,1,1
1,0,1,0,0.13024345840854396,1,0,0,0,0,0,0,0,0,0.016948880742655912,0.020616154940945527,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,0.10262756112898044,1,1,0,0,0,0,0,0,0,0.5540266685601033,0.06946429788663697,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.011821414299833168,1,0,0,0,0,0,0,0,0,0.5039979713889199,0.010701508564646287,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0010551406528330816,1,1,0,0,0,0,0,0,0,0.41400771022352856,0.005187900819310843,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.13393820169998227,1,0,1,0,1,0,0,1,1,0.7435533643514135,0.11207187794959148,0,1,0,1,0,0,0,0,0,1,1
0,0,1,0,0.6769441701576558,1,1,1,1,0,0,1,0,1,0.775541546185395,0.5365917341429992,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.4352221303284835,1,0,0,0,0,0,1,1,1,0.7726845221754619,0.3627235826785496,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.011636692105029763,1,0,0,0,0,0,0,0,1,0.26494400652125544,0.007699765233865237,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.759212029357424,0.008741150351998746,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,0.025703640845398803,1,0,0,0,0,0,0,0,1,0.27007855945285614,0.013429593056330388,1,0,0,1,0,0,0,0,0,1,1
1,0,1,0,0.08975488735215029,1,1,0,1,0,0,1,1,1,0.7987676814710659,0.07950351663160216,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1,0.007330819029085438,1,1,0,0,0,0,1,1,1,0.7612673315719619,0.01402732560106159,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.16901408450704225,1,0,0,1,1,0,0,0,1,0.6090434162945834,0.12005173546417613,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.5437026979217734,1,0,1,1,0,0,0,0,1,0.6157532821069862,0.37099011786799624,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.062417263272981825,1,0,0,0,0,1,1,1,1,0.5405164581333907,0.0430425967015598,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,0.29954509763175047,1,0,0,0,0,0,0,1,1,0.631199377059819,0.20239764522811368,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.4909711578257469,1,0,1,0,0,0,0,0,1,0.3628525695383444,0.21883084898095964,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.9513456737933825,1,0,0,1,1,1,1,1,1,0.8860633701372077,0.8500336919949893,0,1,0,0,1,0,1,0,0,0,1
1,0,0,0,0.16788544755230378,1,1,0,0,0,0,0,0,0,0.5474231506941023,0.10960863082060911,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.06542554563693316,1,0,0,0,1,0,0,0,0,0.31410645437130985,0.02904206180722895,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.018840018353392038,0.00015502213760857362,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0,0.5752427796126216,1,1,0,1,1,0,1,1,1,0.8585614690685986,0.48897372462794036,0,1,0,1,0,0,0,1,0,0,1
0,0,1,1,0.049990001012693755,1,0,0,0,1,0,0,0,0,0.31182469998941087,0.0249259410735693,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0009319040680907106,1,0,0,0,0,0,0,0,0,0.5472823934514512,0.00685449303792834,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.2629639717506177,0,0,0,0,0,0,1,1,1,0.2694988436263353,0.10717847862614711,1,0,0,0,1,0,0,1,0,0,1
1,0,1,1,0.007315835451855504,1,0,0,0,0,0,0,0,0,0.0221296396432429,0.0013120181594359261,0,0,1,1,0,0,0,0,0,1,1
0,0,1,1,0.33914780506698106,1,0,0,0,0,0,1,0,0,0.6108266256322055,0.22328598227126778,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.8499793759012719,1,1,0,0,1,1,1,1,1,0.8730225094785249,0.7549718397101215,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,0.023112383099726803,1,0,0,0,0,0,0,0,1,0.5115594157213987,0.019155302876258485,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.1495727467316488,1,0,0,0,0,0,1,1,0,0.7012894738314881,0.12421215546777724,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.056762026369173504,1,1,0,0,0,0,0,0,1,0.6010165414459026,0.045474231512840205,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.12893000988314862,1,1,0,0,0,0,1,0,1,0.6703408342060988,0.09361743442500542,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.20664044544793314,1,0,0,0,0,0,0,0,0,0.6334609223737053,0.14776910211082778,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.023492241160661093,0,0,0,0,0,0,0,0,0,0.06438423461448087,0.004148967612647256,1,0,0,1,0,0,0,0,0,1,1
1,0,1,1,0.1399720333842776,1,0,0,0,0,0,0,0,0,0.015290797807249215,0.021733095307119834,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0.02269667058064311,1,0,0,0,0,0,0,1,1,0.4283869373787417,0.018256933170189685,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.041753522466508264,1,0,0,0,0,0,1,1,1,0.708617661707317,0.037925373361850395,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.004472530989543499,1,0,0,0,0,0,0,0,0,0.5172147537789159,0.008701256072493536,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.5240002717288946,0.013989257267515098,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.52306763062428,0.0060025729145788305,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.09748111349904177,1,1,0,0,0,0,0,0,1,0.6556285281870969,0.07438045711068555,0,1,0,1,0,0,0,0,0,1,1
0,0,0,1,0.3857840811182215,1,1,0,1,0,1,1,0,0,0.6038923443092714,0.2674474703135049,1,0,0,0,1,0,0,0,0,1,1
0,0,1,1,0.9334854180242952,1,1,1,0,1,0,1,1,1,0.70379297051542,0.6907028604042427,0,0,0,0,0,1,0,0,1,0,1
0,0,0,0,0.5072813289842304,1,0,0,1,1,1,1,0,1,0.76683531913066,0.41040623663059406,0,1,0,0,0,0,0,0,0,1,1
1,1,1,0,0.3651650794491842,1,0,0,0,1,0,1,1,1,0.8248680684699163,0.3146617019260358,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5691030622092752,0.006536447928921319,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.1646669063077764,1,0,1,1,1,0,0,0,0,0.4542964417610174,0.09921163977719967,1,0,0,1,0,0,0,0,0,1,1
0,0,1,0,0.7210361921140469,1,1,0,0,0,1,1,1,1,0.8446702796410082,0.6229155400213748,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5614565798550261,0.006447771321882082,0,1,0,1,0,0,0,0,0,1,1
1,1,0,0,0.37749544960193415,1,1,0,1,1,0,1,1,1,0.8745628930343926,0.3589572287119184,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.36089801227503454,1,1,0,0,1,0,1,1,1,0.8198240184364515,0.30478587976938853,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5675725172525286,0.006518698128765188,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.6708706748113146,0,0,1,0,1,0,1,1,0,0.40582639801123416,0.32878054062848816,1,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.09284606934816919,0.0010132737098420268,1,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0.095537261671895,1,1,0,0,0,1,1,1,1,0.62314435174827,0.07414288205250966,0,0,0,1,0,0,0,0,1,0,1
1,1,0,0,0.2213652607167355,1,1,0,1,0,0,0,1,0,0.7269591391468158,0.1764243684160396,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.1407404120910737,1,1,0,1,0,0,0,0,1,0.6484104662912222,0.10630854460044416,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0.6132884031196766,0.0070488673567421535,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0026159587606364174,1,1,0,0,0,0,0,0,1,0.31440643592434975,0.004807580414896551,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.02029098256629427,0.00017184903622346782,0,0,1,1,0,0,0,0,1,0,1
0,0,0,0,0.0020104067009748157,1,0,0,0,0,0,0,0,0,0.2738391176381544,0.0039687575424225165,1,0,0,1,0,0,0,0,0,1,1
1,0,1,1,0.18033112660506892,1,0,0,0,0,0,1,1,0,0.6990192112307322,0.14705744711805038,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.8823454041799951,1,1,0,1,1,0,1,1,1,0.8898977219524652,0.7995513859810284,0,1,0,0,1,0,0,0,1,0,1
0,0,0,0,0.37242063152244287,1,1,0,0,0,0,1,1,1,0.7645840634238303,0.29566460441195447,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.11736591095459502,1,1,0,0,0,0,1,1,1,0.7557219208789409,0.10151294204984762,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.011965179281605669,1,0,0,0,0,0,0,0,1,0.5212167908263413,0.013916634795766422,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.014983763902796241,1,0,0,0,0,0,0,0,1,0.5217158408935114,0.015759922257638982,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.6080602873283458,1,0,0,1,0,0,0,0,1,0.586783640905289,0.39422368798635343,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.203648099585148,1,0,0,0,0,0,1,0,1,0.607724281256693,0.14449061381361103,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.13023462839162545,1,1,0,0,0,0,0,0,1,0.5664841052503429,0.09119513327779219,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.014902528100430041,1,0,0,0,0,0,0,0,0,0.26663777139545747,0.008040763824180919,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.03169593185158015,0.0003041127568755832,0,0,1,1,0,0,0,0,0,1,1
1,1,0,0,0.08430808952889418,1,1,0,0,0,0,1,1,1,0.7698922985485789,0.07607214240911311,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.7646837874620992,1,1,0,0,1,0,1,1,1,0.8038037620730509,0.6418248896002214,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.23193446022766945,1,0,0,0,0,0,0,0,0,0.6082923899692358,0.15213921024378518,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.831599968308994,1,1,1,1,0,0,1,0,1,0.8624759152231961,0.7345194612528266,0,1,0,0,1,0,0,0,1,0,1
0,0,1,0,0.1693738174492731,0,0,1,0,0,0,0,0,1,0.29998823950313636,0.06524550199676235,1,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0.03198794850839262,0,0,0,0,0,0,0,0,1,0.06344851166385203,0.006944683828476625,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.05008528474372685,1,0,0,0,0,0,0,0,1,0.5159485099064322,0.03278125237473183,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.043415993614588616,1,0,0,1,0,1,0,0,1,0.4189581417469878,0.029680984856617,1,0,0,1,0,0,0,0,0,1,1
0,0,1,1,0.9748232010872602,1,1,0,1,1,0,1,1,1,0.937392361462658,0.8891134907159659,0,1,0,0,0,1,1,0,0,0,1
1,0,1,0,0.08043196739734745,0,0,0,0,0,0,0,1,1,0.21737984706850977,0.034552323020178966,1,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0.11003876463054044,0,0,0,0,0,0,0,0,1,0.06374209829742396,0.022424238392361642,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.030918133540864458,1,1,0,0,0,0,0,0,0,0.5987642096530752,0.027588751459939713,0,1,0,1,0,0,0,1,0,0,1
0,1,1,0,0.41224710182358104,1,1,0,0,0,0,1,1,0,0.766707035095531,0.32312446279458157,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.0014709458009600183,1,0,0,0,1,0,0,0,0,0.5768247505509815,0.007534669822436302,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.012805285409205433,0,0,0,0,0,0,0,0,1,0.06693870856958077,0.003996598889466895,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.22226484845287847,1,1,0,0,0,0,1,0,1,0.6961973532549438,0.17231226051444004,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,0.013053979743411475,1,0,0,0,0,0,0,0,0,0.29991515224954535,0.008441334318583363,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.8544493535998876,1,0,1,1,1,1,0,1,0,0.5877942691344324,0.5471002420078019,1,0,0,0,1,0,0,1,0,0,1
0,1,1,0,0.37156647417111127,1,1,0,1,1,0,0,1,1,0.7698180441947866,0.2926602020277516,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.031205485748851135,1,1,0,0,0,0,0,0,1,0.606864788276554,0.026670134596880817,0,1,0,1,0,0,0,0,0,1,1
1,0,1,0,0.44217962459218535,1,1,0,0,1,0,1,1,1,0.8120581174977614,0.3775960928219714,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.13662568735495467,1,0,0,1,0,0,1,1,1,0.8044797204089641,0.11911216718578635,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.5631788031877523,1,1,0,1,1,0,1,0,1,0.7697015596097946,0.4449318557380064,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.7211497689846383,1,1,0,1,1,0,1,1,0,0.9147545585565546,0.6639536158259558,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0,1,0,0,1,0,0,0,0,0,0.5697355067874068,0.006543782417739947,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.3195133923677035,1,1,0,0,0,0,0,1,1,0.6766211465298444,0.23361166313988715,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5066864312006865,0.005812599392530464,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0.606755713716487,0.006973107457709088,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1,0.9647928119875336,1,1,0,0,0,0,1,1,1,0.8474659145198872,0.8437060990590088,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.432257672488346,1,0,1,1,0,0,1,1,1,0.8581546437304146,0.3807688611254275,0,1,0,1,0,0,0,1,0,0,1
1,1,1,0,0.26842953851149426,1,1,0,0,0,1,1,1,1,0.8551396917341909,0.2419364474240389,0,1,0,1,0,0,1,0,0,0,1
1,0,1,1,0.28438787577651176,1,0,0,1,1,0,0,0,0,0.653383919108012,0.1984516297000098,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.17583690184191467,1,0,0,0,0,0,0,0,0,0.5061351549707034,0.10130004581037876,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.0,1,0,0,0,0,0,1,1,1,0.7110314080723856,0.008182397474183563,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.04912584272633075,1,0,0,0,1,0,0,0,1,0.5636090310286388,0.03873690824860852,0,1,0,1,0,0,1,0,0,0,1
0,0,1,1,0.49125568635427763,1,1,0,0,1,0,0,1,1,0.7422482734080743,0.3954937002475264,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.3456900925193811,1,1,0,0,0,0,1,0,0,0.6865547303690033,0.2524695477035018,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.17002884233157883,1,0,0,0,0,0,0,0,1,0.2991501218642922,0.07214309323751539,1,0,0,1,0,0,0,1,0,0,1
1,0,1,1,0.010604168205573361,1,0,0,1,0,0,0,0,1,0.5683657894504188,0.013102290695656021,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.06937867751823727,1,0,0,0,0,0,1,0,0,0.6212761824854529,0.05408786054262374,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1,0.17651890241188317,1,0,0,0,0,0,1,1,1,0.4975506156912956,0.10187739936055193,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.056338028169014086,1,0,0,0,0,0,0,0,1,0.512110930100381,0.03470353856030434,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.09143566666084754,1,1,0,0,0,0,0,0,1,0.6560078008872592,0.06541338593384882,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.27326654734721495,1,1,0,1,0,0,0,0,1,0.613128103681224,0.18466466587027094,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.04252980116093898,1,0,0,0,0,0,0,0,1,0.505934433714273,0.027445538993408174,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5139464842044307,0.005896794560644506,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.10046134325292003,1,0,0,0,0,0,1,1,1,0.6836627491874719,0.08029232220101756,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,0.02536592535779387,0,0,0,1,0,0,0,1,1,0.3060482149574818,0.013851990433701722,1,0,0,1,0,0,0,0,1,0,1
0,0,1,1,0.37082715085067014,1,0,1,0,0,0,0,1,0,0.7491819115237651,0.28479613974729745,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0.054173031517388726,1,0,0,1,0,0,0,1,1,0.6906392458049727,0.049498799677102384,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.11819640978169947,1,0,0,0,0,0,0,0,1,0.01261700647678164,0.01645263719654871,0,0,1,0,0,0,0,0,0,1,1
0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0.30308331955655265,0.003451404755992793,1,0,0,1,0,0,0,1,0,0,1
1,1,0,0,0.032000631283800984,1,0,0,0,1,0,1,0,1,0.6830317719180131,0.02618785722154046,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.011060621303333022,1,0,0,0,0,0,0,0,0,0.26588526953976455,0.006662900405344963,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0.6080021191954266,0.006987562079291527,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.19329102664724182,1,1,0,1,0,0,0,0,1,0.6249688550929264,0.14145957017350286,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.19413239392395637,1,1,0,0,0,0,0,1,1,0.6818901494411886,0.148880536731286,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.28214709078939704,1,1,0,0,0,0,0,1,1,0.6786525291097903,0.20678615554962695,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.3648536854186517,1,1,0,0,1,1,1,1,0,0.8521676206453165,0.3236345181010019,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.361429005348694,1,1,0,0,0,0,1,1,1,0.7540205242622519,0.28301764538087776,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.15340028519015994,1,0,0,0,0,0,1,1,1,0.5510216558421595,0.09857777542346217,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,0.23844666868512193,1,1,0,0,1,0,1,1,1,0.8025241188829855,0.1901037461727548,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.0060848690518861895,1,0,0,0,0,0,0,0,1,0.5172776630899182,0.00936032436128803,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.546147748115788,1,1,0,0,0,0,1,1,0,0.7701484300672344,0.4358297943951103,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.017559677259080787,1,0,0,0,0,0,0,1,0,0.6219566398907272,0.02130566984240076,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.021743370585180957,1,0,0,0,1,0,0,1,1,0.6809890684616225,0.024212786036074106,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,0.016398984998075627,1,0,0,0,0,0,0,0,0,0.5162498072362122,0.016997662846356246,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.512237168352987,0.0058769715462122325,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.15876742682842543,1,1,0,0,1,0,1,1,1,0.8162057170209811,0.13580253895718158,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.11707519292838842,1,1,0,0,0,0,0,0,0,0.30644207987147115,0.050568854059710525,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.12865826571278077,1,0,0,0,0,0,0,1,1,0.39594575998984366,0.06726169958730199,1,0,0,1,0,0,0,0,1,0,1
1,1,0,0,0.0155028035766015,1,1,0,0,0,0,1,1,1,0.7524642516132956,0.019018998389040847,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.08305647019173584,1,0,0,0,1,1,1,1,1,0.8150879358927798,0.07273119893517113,0,1,0,1,0,0,0,0,0,1,1
1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.512055698993141,0.005874867037711824,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.5340261688572966,1,0,1,1,0,0,0,0,1,0.6318182460314434,0.37098020796776,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,0.5182485743814531,1,1,0,1,0,0,0,1,1,0.7434047065501378,0.4222850327542631,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.5428749123197053,1,0,1,1,0,1,0,1,0,0.5928299498555372,0.35531807359629114,1,0,0,0,1,0,0,1,0,0,1
